Person_ID,Identification_Confidence,Evidence_Type,Member_Type,Outbound_start_station_id,Outbound_end_station_id,Return_start_station_id,Return_end_station_id,Outbound_Undock_Time,Outbound_Redock_Time,Return_Undock_Time,Outbound_Date,Return_Date,Outbound_Bike_Time_Minutes,Time_At_Destination,Outbound_Ride_ID,Return_Ride_ID,Number_Of_Matched_Pairs,Pattern_Consistency,Quasi_Identifier,Why_Not_Anonymous,Anonymity_Set_Size,Uniqueness_Score,K_Anonymity_Violated,Privacy_Risk_Level,Anonymity_at_±5min,Anonymity_at_±10min,Anonymity_at_±15min,Anonymity_at_±20min
COMMUTER_member_Harvard St at Greene-Rose Heritage Park~Copley Square - Dartmouth St at Boylston St,HIGH,Matched Outbound + Return Journey,member,M32055,D32005,D32005,M32055,09:04,09:04,17:33,2025-10-30,2025-10-30,0,8h 29m,7BDFB2802A79D45B,15D2A22A165AFE1C,2,Arrival times within ±4 minutes,"(member, Harvard St at Greene-Rose Heritage Park -> Copley Square - Dartmouth St at Boylston St, ~544)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,4,4
COMMUTER_casual_HMS/HSPH - Avenue Louis Pasteur at Longwood Ave~Newbury St at Hereford St,HIGH,Matched Outbound + Return Journey,casual,B32003,B32000,B32000,B32003,13:46,13:46,19:40,2025-10-11,2025-10-11,0,5h 54m,BFBA3247D0F6C4E9,86B4131C19B816D9,2,Arrival times within ±1 minutes,"(casual, HMS/HSPH - Avenue Louis Pasteur at Longwood Ave -> Newbury St at Hereford St, ~824)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,2,3
COMMUTER_member_Nubian Square - Bolling Building~Flat 9 at Whittier,HIGH,Matched Outbound + Return Journey,member,B32017,B32064,B32064,B32017,08:02,08:02,22:44,2025-10-16,2025-10-16,0,14h 42m,6F5F159DDF2E94E1,B13383958000BFFA,2,Arrival times within ±3 minutes,"(member, Nubian Square - Bolling Building -> Flat 9 at Whittier, ~480)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,8,8,8,8
COMMUTER_casual_Massachusetts Ave at Boylston St.~Huntington Ave at Mass Art,HIGH,Matched Outbound + Return Journey,casual,B32065,B32033,B32033,B32065,02:26,02:26,15:12,2025-10-11,2025-10-11,0,12h 46m,18E156B261D53B9B,7E26DA65F8EE2F07,2,Arrival times within ±0 minutes,"(casual, Massachusetts Ave at Boylston St. -> Huntington Ave at Mass Art, ~144)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Malden High School~Northern Strand at Bike Kitchen ,HIGH,Matched Outbound + Return Journey,member,G32003,G32004,G32004,G32003,08:25,08:25,23:11,2025-10-20,2025-10-20,0,14h 46m,AE172BB07186080B,A8696DC894030B14,2,Arrival times within ±0 minutes,"(member, Malden High School -> Northern Strand at Bike Kitchen , ~504)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,3,4
COMMUTER_member_Dorchester Ave at Gillette Park~Broadway T Stop,HIGH,Matched Outbound + Return Journey,member,C32009,C32053,C32053,C32009,08:28,08:28,16:29,2025-10-05,2025-10-05,0,8h 1m,25892AE3DFC8A05B,4086FA2545201BBB,2,Arrival times within ±3 minutes,"(member, Dorchester Ave at Gillette Park -> Broadway T Stop, ~504)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,1,1,2
COMMUTER_member_Beacon St at Massachusetts Ave~Boylston St at Exeter St,HIGH,Matched Outbound + Return Journey,member,B32016,D32046,D32046,B32016,07:08,07:08,23:12,2025-10-06,2025-10-06,0,16h 4m,FA13F45BBE79CE7F,3033E0AD17292B59,2,Arrival times within ±2 minutes,"(member, Beacon St at Massachusetts Ave -> Boylston St at Exeter St, ~424)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,4,4
COMMUTER_member_Beacon St at Massachusetts Ave~Kenmore Square,HIGH,Matched Outbound + Return Journey,member,B32016,B32010,B32010,B32016,07:19,07:19,17:27,2025-10-01,2025-10-01,0,10h 8m,60ECCFF2BB71FD21,764A98B0612DED30,2,Arrival times within ±5 minutes,"(member, Beacon St at Massachusetts Ave -> Kenmore Square, ~432)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,3,2,3
COMMUTER_member_Landmark Center - Brookline Ave at Park Dr~Kenmore Square,HIGH,Matched Outbound + Return Journey,member,B32015,B32010,B32010,B32015,09:55,09:55,22:24,2025-10-29,2025-10-29,0,12h 29m,5163D5F5363CAEC9,D69F97A68BE0FAD7,2,Arrival times within ±3 minutes,"(member, Landmark Center - Brookline Ave at Park Dr -> Kenmore Square, ~592)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,3,3,3
COMMUTER_member_Harrison Ave at E. Dedham St~Broadway T Stop,HIGH,Matched Outbound + Return Journey,member,C32093,C32053,C32053,C32093,07:22,07:22,19:12,2025-10-21,2025-10-21,0,11h 50m,03EF0171E593B2AF,74F8038D19B9AB9F,2,Arrival times within ±3 minutes,"(member, Harrison Ave at E. Dedham St -> Broadway T Stop, ~440)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,3
COMMUTER_member_Boylston St at Arlington St~Boylston St at Exeter St,HIGH,Matched Outbound + Return Journey,member,D32007,D32046,D32046,D32007,12:44,12:44,23:51,2025-10-15,2025-10-15,0,11h 7m,0FF4C139E3D7FDA4,13D394B526FD9BEA,2,Arrival times within ±0 minutes,"(member, Boylston St at Arlington St -> Boylston St at Exeter St, ~760)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_MIT Vassar St~MIT Hayward St at Amherst St,HIGH,Matched Outbound + Return Journey,member,M32042,M32071,M32071,M32042,18:40,18:40,23:16,2025-10-06,2025-10-06,0,4h 36m,8655F9C00E30353E,D8BEE976F2708CFA,2,Arrival times within ±4 minutes,"(member, MIT Vassar St -> MIT Hayward St at Amherst St, ~1120)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,5,5,8
COMMUTER_member_Seaport Blvd at Sleeper St~Lewis Wharf at Atlantic Ave,HIGH,Matched Outbound + Return Journey,member,C32036,D32006,D32006,C32036,12:48,12:48,18:59,2025-10-19,2025-10-19,0,6h 11m,EC7819001E7AB662,4FEEB5FF962BC663,2,Arrival times within ±0 minutes,"(member, Seaport Blvd at Sleeper St -> Lewis Wharf at Atlantic Ave, ~768)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Massachusetts Ave at Boylston St.~Packard's Corner - Commonwealth Ave at Brighton Ave,HIGH,Matched Outbound + Return Journey,member,B32065,A32012,A32012,B32065,10:57,10:57,15:40,2025-10-01,2025-10-01,0,4h 43m,837FBFD994957C2F,CF64E50664B531A1,2,Arrival times within ±1 minutes,"(member, Massachusetts Ave at Boylston St. -> Packard's Corner - Commonwealth Ave at Brighton Ave, ~656)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Massachusetts Ave at Boylston St.~Seaport Blvd at Sleeper St,HIGH,Matched Outbound + Return Journey,member,B32065,C32036,C32036,B32065,07:26,07:26,16:25,2025-10-26,2025-10-26,0,8h 59m,F638B0BC7F9D32C3,0E0A7AABDA81EEFC,2,Arrival times within ±3 minutes,"(member, Massachusetts Ave at Boylston St. -> Seaport Blvd at Sleeper St, ~440)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,4,5,4
COMMUTER_casual_Eliot Circle Revere Beach~Eliot Circle Revere Beach,HIGH,Matched Outbound + Return Journey,casual,R32008,R32008,R32008,R32008,10:45,10:45,14:59,2025-10-03,2025-10-03,0,4h 14m,E2A25DA0AAFD629C,F6B9987723CE0EC2,2,Arrival times within ±0 minutes,"(casual, Eliot Circle Revere Beach -> Eliot Circle Revere Beach, ~640)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_casual_East Boston Neighborhood Health Center - 20 Maverick Square~East Boston Neighborhood Health Center - 20 Maverick Square,HIGH,Matched Outbound + Return Journey,casual,A32031,A32031,A32031,A32031,13:34,13:34,18:37,2025-10-24,2025-10-24,0,5h 3m,A4193A6FE3B2A895,E729EF7578BC8DF2,2,Arrival times within ±1 minutes,"(casual, East Boston Neighborhood Health Center - 20 Maverick Square -> East Boston Neighborhood Health Center - 20 Maverick Square, ~808)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_1200 Beacon St~Cambridge St at Joy St,HIGH,Matched Outbound + Return Journey,member,K32015,D32000,D32000,K32015,08:00,08:00,19:06,2025-10-28,2025-10-28,0,11h 6m,4608E2046FB0CDA0,49B94F9F78C364B6,2,Arrival times within ±3 minutes,"(member, 1200 Beacon St -> Cambridge St at Joy St, ~480)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,4
COMMUTER_member_B.U. Central T Stop - 725 Commonwealth Ave~Commonwealth Ave at Granby St,HIGH,Matched Outbound + Return Journey,member,A32003,B32060,B32060,A32003,15:37,15:37,20:53,2025-10-09,2025-10-09,0,5h 16m,CDDA29384835AB83,23217E81460B373B,2,Arrival times within ±5 minutes,"(member, B.U. Central T Stop - 725 Commonwealth Ave -> Commonwealth Ave at Granby St, ~936)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,1,2,1
COMMUTER_member_955 Mass Ave~Commonwealth Ave at Granby St,HIGH,Matched Outbound + Return Journey,member,M32073,B32060,B32060,M32073,08:28,08:28,19:05,2025-10-09,2025-10-09,0,10h 37m,881C49D5D7D024CA,B4965AEF5ADF0CD6,2,Arrival times within ±4 minutes,"(member, 955 Mass Ave -> Commonwealth Ave at Granby St, ~504)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,5,9,9,10
COMMUTER_casual_Newbury St at Hereford St~Brighton Ave at Linden St,HIGH,Matched Outbound + Return Journey,casual,B32000,D32058,D32058,B32000,18:41,18:41,23:54,2025-10-04,2025-10-04,0,5h 13m,F9E3F5685DEF60BA,DD59B908653FEB05,2,Arrival times within ±3 minutes,"(casual, Newbury St at Hereford St -> Brighton Ave at Linden St, ~1120)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,3
COMMUTER_casual_Park Street T Stop - Tremont St at Park St~Commonwealth Ave at Granby St,HIGH,Matched Outbound + Return Journey,casual,B32068,B32060,B32060,B32068,01:35,01:35,18:43,2025-10-04,2025-10-04,0,17h 8m,27D0C5DE81296A4D,BBA50556634331AE,2,Arrival times within ±0 minutes,"(casual, Park Street T Stop - Tremont St at Park St -> Commonwealth Ave at Granby St, ~88)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_MIT Vassar St~Central Square at Mass Ave / Essex St,HIGH,Matched Outbound + Return Journey,member,M32042,M32011,M32011,M32042,13:35,13:35,18:04,2025-10-26,2025-10-26,0,4h 29m,8C4FAA80655ADFF1,C16CD2037BFCE6DA,2,Arrival times within ±4 minutes,"(member, MIT Vassar St -> Central Square at Mass Ave / Essex St, ~808)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,3,8
COMMUTER_member_Coolidge Corner - Beacon St at Centre St~Central Square at Mass Ave / Essex St,HIGH,Matched Outbound + Return Journey,member,K32001,M32011,M32011,K32001,07:38,07:38,17:32,2025-10-07,2025-10-07,0,9h 54m,465237F1B4DBE47B,9E940B5910206951,2,Arrival times within ±0 minutes,"(member, Coolidge Corner - Beacon St at Centre St -> Central Square at Mass Ave / Essex St, ~456)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,3,3
COMMUTER_member_Back Bay T Stop - Dartmouth St at Stuart St~Child Street at Brian P. Murphy Staircase,HIGH,Matched Outbound + Return Journey,member,C32003,M32049,M32049,C32003,07:37,07:37,16:08,2025-10-17,2025-10-17,0,8h 31m,CD8ACE4861413EA1,F345F745E621620A,2,Arrival times within ±3 minutes,"(member, Back Bay T Stop - Dartmouth St at Stuart St -> Child Street at Brian P. Murphy Staircase, ~456)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,1,2,1
COMMUTER_member_Forsyth St at Huntington Ave~St Alphonsus St at Horadan Way,HIGH,Matched Outbound + Return Journey,member,B32062,B32071,B32071,B32062,08:04,08:04,19:30,2025-10-14,2025-10-14,0,11h 26m,B3F6CDD9D613A2A6,F46C5AC0DF759E48,2,Arrival times within ±1 minutes,"(member, Forsyth St at Huntington Ave -> St Alphonsus St at Horadan Way, ~480)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,4,4
COMMUTER_member_Inman Square at Springfield St.~Central Square at Mass Ave / Essex St,HIGH,Matched Outbound + Return Journey,member,M32062,M32011,M32011,M32062,07:46,07:46,19:26,2025-10-29,2025-10-29,0,11h 40m,9090B3A5035DC5ED,C5AF983F4500B131,2,Arrival times within ±0 minutes,"(member, Inman Square at Springfield St. -> Central Square at Mass Ave / Essex St, ~464)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,4,4
COMMUTER_member_South Station - 700 Atlantic Ave~Child Street at Brian P. Murphy Staircase,HIGH,Matched Outbound + Return Journey,member,A32010,M32049,M32049,A32010,08:57,08:57,16:05,2025-10-03,2025-10-03,0,7h 8m,B75C16E4A06B7648,B9BF81B382C4170C,2,Arrival times within ±1 minutes,"(member, South Station - 700 Atlantic Ave -> Child Street at Brian P. Murphy Staircase, ~536)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_casual_Washington St at Temple Pl~Boston Convention and Exhibition Center - Summer St at West Side Dr,HIGH,Matched Outbound + Return Journey,casual,D32030,D32018,D32018,D32030,11:32,11:32,19:19,2025-10-21,2025-10-21,0,7h 47m,9EFE032DA55AB3DD,18E189760C350338,2,Arrival times within ±0 minutes,"(casual, Washington St at Temple Pl -> Boston Convention and Exhibition Center - Summer St at West Side Dr, ~688)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_MIT at Mass Ave / Amherst St~Beacon St at Massachusetts Ave,HIGH,Matched Outbound + Return Journey,member,M32006,B32016,B32016,M32006,18:16,18:16,22:23,2025-10-05,2025-10-05,0,4h 7m,ABCB6EF403413245,A55F525490F5147B,2,Arrival times within ±3 minutes,"(member, MIT at Mass Ave / Amherst St -> Beacon St at Massachusetts Ave, ~1096)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,8,10,15
COMMUTER_casual_MIT at Mass Ave / Amherst St~Beacon St at Massachusetts Ave,HIGH,Matched Outbound + Return Journey,casual,M32006,B32016,B32016,M32006,12:36,12:36,19:00,2025-10-31,2025-10-31,0,6h 24m,E56FF11576FF837F,77F50B6F3BC8DCE0,2,Arrival times within ±2 minutes,"(casual, MIT at Mass Ave / Amherst St -> Beacon St at Massachusetts Ave, ~752)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,5
COMMUTER_member_Main St at Salem St~ID Building West,HIGH,Matched Outbound + Return Journey,member,D32064,C32021,C32021,D32064,12:43,12:43,17:23,2025-10-24,2025-10-24,0,4h 40m,663AC04F564E8F9A,D044B408171BD208,2,Arrival times within ±1 minutes,"(member, Main St at Salem St -> ID Building West, ~760)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,2
COMMUTER_member_Canal St at Causeway St~ID Building West,HIGH,Matched Outbound + Return Journey,member,A32046,C32021,C32021,A32046,08:35,08:35,16:05,2025-10-07,2025-10-07,0,7h 30m,0706983D8885A667,25C354916F8B621D,2,Arrival times within ±3 minutes,"(member, Canal St at Causeway St -> ID Building West, ~512)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,4,4,5
COMMUTER_member_Northern Ave at Haul Rd~ID Building West,HIGH,Matched Outbound + Return Journey,member,C32071,C32021,C32021,C32071,10:39,10:39,18:33,2025-10-10,2025-10-10,0,7h 54m,057C91C6ACF08559,837EC0A19DF90EFF,2,Arrival times within ±5 minutes,"(member, Northern Ave at Haul Rd -> ID Building West, ~632)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,3
COMMUTER_member_Prudential Center - 101 Huntington Ave~Parker St at Huntington Ave,HIGH,Matched Outbound + Return Journey,member,C32007,Z32997,Z32997,C32007,08:12,08:12,20:01,2025-10-09,2025-10-09,0,11h 49m,F7EDBC0E0A9F0320,0F10B997041627F6,2,Arrival times within ±2 minutes,"(member, Prudential Center - 101 Huntington Ave -> Parker St at Huntington Ave, ~488)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,3
COMMUTER_member_99 Coolidge Ave~Brighton Center - Washington St at Cambridge St,HIGH,Matched Outbound + Return Journey,member,W32011,D32028,D32028,W32011,05:25,05:25,17:12,2025-10-23,2025-10-23,0,11h 47m,87EE25E47C2AF4D5,3B9433F95A5E1C4D,2,Arrival times within ±3 minutes,"(member, 99 Coolidge Ave -> Brighton Center - Washington St at Cambridge St, ~320)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,4,3
COMMUTER_casual_Sennott Park Broadway at Norfolk Street~Cambridge St - at Columbia St / Webster Ave,HIGH,Matched Outbound + Return Journey,casual,M32063,M32007,M32007,M32063,08:43,08:43,16:20,2025-10-07,2025-10-07,0,7h 37m,19358A47E8830591,C442BE6976151CC6,2,Arrival times within ±4 minutes,"(casual, Sennott Park Broadway at Norfolk Street -> Cambridge St - at Columbia St / Webster Ave, ~520)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,4,2,6
COMMUTER_member_Brigham Circle - Francis St at Huntington Ave~Parker St at Huntington Ave,HIGH,Matched Outbound + Return Journey,member,B32013,Z32997,Z32997,B32013,09:40,09:40,16:06,2025-10-01,2025-10-01,0,6h 26m,6F7386D0B26619CD,A0EE2E9CDEA7906F,2,Arrival times within ±3 minutes,"(member, Brigham Circle - Francis St at Huntington Ave -> Parker St at Huntington Ave, ~576)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,5,6,5
COMMUTER_member_Grove St at Community Path~Cambridge St - at Columbia St / Webster Ave,HIGH,Matched Outbound + Return Journey,member,S32019,M32007,M32007,S32019,07:42,07:42,17:57,2025-10-30,2025-10-30,0,10h 15m,4EEB94AFAE7697FB,CA2EF04E9C9F3216,2,Arrival times within ±1 minutes,"(member, Grove St at Community Path -> Cambridge St - at Columbia St / Webster Ave, ~456)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,2
COMMUTER_member_Washington St at Corey Rd~Brookline Town Hall,HIGH,Matched Outbound + Return Journey,member,A32037,K32005,K32005,A32037,08:58,08:58,16:20,2025-10-17,2025-10-17,0,7h 22m,81429A697393E642,BE77C4AF998859B7,2,Arrival times within ±0 minutes,"(member, Washington St at Corey Rd -> Brookline Town Hall, ~536)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Park Street T Stop - Tremont St at Park St~Chinatown T Stop,HIGH,Matched Outbound + Return Journey,member,B32068,D32019,D32019,B32068,09:12,09:12,16:11,2025-10-06,2025-10-06,0,6h 59m,65E8BE2FEFAD8B23,CE8B0DC42FC79212,2,Arrival times within ±1 minutes,"(member, Park Street T Stop - Tremont St at Park St -> Chinatown T Stop, ~552)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,3
COMMUTER_casual_Mass Ave/Lafayette Square~Kennedy-Longfellow School 158 Spring St,HIGH,Matched Outbound + Return Journey,casual,M32085,M32065,M32065,M32085,01:08,01:08,10:04,2025-10-04,2025-10-04,0,8h 56m,4749DE1823A03C62,4B2CE54D687CE997,2,Arrival times within ±0 minutes,"(casual, Mass Ave/Lafayette Square -> Kennedy-Longfellow School 158 Spring St, ~64)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Dartmouth St at Newbury St~Chinatown T Stop,HIGH,Matched Outbound + Return Journey,member,D32045,D32019,D32019,D32045,07:41,07:41,19:24,2025-10-21,2025-10-21,0,11h 43m,1F2B7B1511C37B3F,2AFBE8638991D894,2,Arrival times within ±0 minutes,"(member, Dartmouth St at Newbury St -> Chinatown T Stop, ~456)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_casual_Lower Cambridgeport at Magazine St / Riverside Rd~N. Harvard St at Harvard Way,HIGH,Matched Outbound + Return Journey,casual,M32022,A32015,A32015,M32022,10:05,10:05,14:38,2025-10-25,2025-10-25,0,4h 33m,09D233CEC27CE1DD,78061A25C30134D3,2,Arrival times within ±0 minutes,"(casual, Lower Cambridgeport at Magazine St / Riverside Rd -> N. Harvard St at Harvard Way, ~600)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_casual_Massachusetts Ave at Boylston St.~Chinatown Gate Plaza,HIGH,Matched Outbound + Return Journey,casual,B32065,D32015,D32015,B32065,12:10,12:10,18:29,2025-10-01,2025-10-01,0,6h 19m,EC1715C10D70F511,2B48704B7ED92608,2,Arrival times within ±0 minutes,"(casual, Massachusetts Ave at Boylston St. -> Chinatown Gate Plaza, ~728)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_The Dimock Center~Bartlett St at John Elliot Sq,HIGH,Matched Outbound + Return Journey,member,E32011,B32055,B32055,E32011,00:38,00:38,19:39,2025-10-09,2025-10-09,0,19h 1m,498042C0CF7EED29,2CDA202187187F01,2,Arrival times within ±0 minutes,"(member, The Dimock Center -> Bartlett St at John Elliot Sq, ~32)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Beacon St at Tappan St~Chinatown Gate Plaza,HIGH,Matched Outbound + Return Journey,member,K32002,D32015,D32015,K32002,07:13,07:13,14:46,2025-10-15,2025-10-15,0,7h 33m,CCA2A0959C77C301,4085062958C858BC,2,Arrival times within ±3 minutes,"(member, Beacon St at Tappan St -> Chinatown Gate Plaza, ~432)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,1,2
COMMUTER_member_Tremont St at E Berkeley St~Chinatown Gate Plaza,HIGH,Matched Outbound + Return Journey,member,C32000,D32015,D32015,C32000,08:26,08:26,17:59,2025-10-02,2025-10-02,0,9h 33m,FBA692F6D983C2B1,6DA8B1E788590148,2,Arrival times within ±5 minutes,"(member, Tremont St at E Berkeley St -> Chinatown Gate Plaza, ~504)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,3,4
COMMUTER_casual_W Broadway at D St~The Lawn on D,HIGH,Matched Outbound + Return Journey,casual,C32029,C32028,C32028,C32029,08:38,08:38,18:33,2025-10-09,2025-10-09,0,9h 55m,249ED4C833A5241E,B8DFDC639F9CBB8F,2,Arrival times within ±1 minutes,"(casual, W Broadway at D St -> The Lawn on D, ~512)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,4,6,4
COMMUTER_member_Ruggles T Stop - Columbus Ave at Melnea Cass Blvd~MLK Blvd at Washington St,HIGH,Matched Outbound + Return Journey,member,B32002,B32023,B32023,B32002,12:49,12:49,18:41,2025-10-01,2025-10-01,0,5h 52m,3B465DE1A81093DB,1995B719C36D2D23,2,Arrival times within ±2 minutes,"(member, Ruggles T Stop - Columbus Ave at Melnea Cass Blvd -> MLK Blvd at Washington St, ~768)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,3,2,4
COMMUTER_member_Mass Ave/Lafayette Square~Kendall T,HIGH,Matched Outbound + Return Journey,member,M32085,M32004,M32004,M32085,00:24,00:24,15:42,2025-10-05,2025-10-05,0,15h 18m,2B3F35C8E8FB3016,DC08C9C92153DC3D,2,Arrival times within ±0 minutes,"(member, Mass Ave/Lafayette Square -> Kendall T, ~24)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Dana Park~Kendall T,HIGH,Matched Outbound + Return Journey,member,M32030,M32004,M32004,M32030,08:46,08:46,17:54,2025-10-17,2025-10-17,0,9h 8m,6ECDE4C654062F60,74252B43D0AA2828,2,Arrival times within ±5 minutes,"(member, Dana Park -> Kendall T, ~520)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,1,2
COMMUTER_member_Mass Ave at Albany St~Kendall T,HIGH,Matched Outbound + Return Journey,member,M32061,M32004,M32004,M32061,11:05,11:05,15:13,2025-10-17,2025-10-17,0,4h 8m,9C93BC9D4A7051E1,687C451522B64C95,2,Arrival times within ±1 minutes,"(member, Mass Ave at Albany St -> Kendall T, ~664)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,2
COMMUTER_member_John Ahern Field at Kennedy-Longfellow School~Kendall T,HIGH,Matched Outbound + Return Journey,member,M32083,M32004,M32004,M32083,09:02,09:02,13:14,2025-10-20,2025-10-20,0,4h 12m,636E3991C71B876F,48CC6B7D3F85ACA1,2,Arrival times within ±4 minutes,"(member, John Ahern Field at Kennedy-Longfellow School -> Kendall T, ~536)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,1,1,1
