Person_ID,Identification_Confidence,Evidence_Type,Member_Type,Outbound_start_station_id,Outbound_end_station_id,Return_start_station_id,Return_end_station_id,Outbound_Undock_Time,Outbound_Redock_Time,Return_Undock_Time,Outbound_Date,Return_Date,Outbound_Bike_Time_Minutes,Time_At_Destination,Outbound_Ride_ID,Return_Ride_ID,Number_Of_Matched_Pairs,Pattern_Consistency,Quasi_Identifier,Why_Not_Anonymous,Anonymity_Set_Size,Uniqueness_Score,K_Anonymity_Violated,Privacy_Risk_Level,Anonymity_at_±5min,Anonymity_at_±10min,Anonymity_at_±15min,Anonymity_at_±20min
COMMUTER_member_Brookline Village MBTA at Pearl Street~MIT Carleton St at Amherst St,HIGH,Matched Outbound + Return Journey,member,K32003,M32070,M32070,K32003,07:43,07:43,14:15,2025-10-03,2025-10-03,0,6h 32m,150FDA4226ABBE60,DE397A910BDA361F,2,Arrival times within ±0 minutes,"(member, Brookline Village MBTA at Pearl Street -> MIT Carleton St at Amherst St, ~462)",Same member type + route + precise arrival time + return journey = clear person identification,1,100.0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,4,3,4
COMMUTER_member_Cambridge St - at Columbia St / Webster Ave~Gore Street at Lambert Street,HIGH,Matched Outbound + Return Journey,member,M32007,M32081,M32081,M32007,15:24,15:24,20:48,2025-10-19,2025-10-19,0,5h 24m,2721CF5053EE14C5,5CD56CD679C3CF1B,2,Arrival times within ±0 minutes,"(member, Cambridge St - at Columbia St / Webster Ave -> Gore Street at Lambert Street, ~924)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Parker St at Huntington Ave~Smith St at Parker St,HIGH,Matched Outbound + Return Journey,member,Z32997,B32070,B32070,Z32997,00:09,00:09,18:22,2025-10-03,2025-10-03,0,18h 13m,378D845B5F279E20,C74265704CE4455E,2,Arrival times within ±0 minutes,"(member, Parker St at Huntington Ave -> Smith St at Parker St, ~8)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,5,5,5
COMMUTER_casual_Parker St at Huntington Ave~Smith St at Parker St,HIGH,Matched Outbound + Return Journey,casual,Z32997,B32070,B32070,Z32997,17:27,17:27,23:49,2025-10-10,2025-10-10,0,6h 22m,7DE513E6BE3F7572,7799D9D3AC812403,2,Arrival times within ±0 minutes,"(casual, Parker St at Huntington Ave -> Smith St at Parker St, ~1046)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Boylston St at Jersey St~Lansdowne T Stop,HIGH,Matched Outbound + Return Journey,member,B32034,B32058,B32058,B32034,08:30,08:30,20:48,2025-10-17,2025-10-17,0,12h 18m,2BF588CFC2A69BF4,1C3F9945F3E1D7DE,2,Arrival times within ±1 minutes,"(member, Boylston St at Jersey St -> Lansdowne T Stop, ~510)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,4,4,5
COMMUTER_casual_Boylston St at Jersey St~Smith St at Parker St,HIGH,Matched Outbound + Return Journey,casual,B32034,B32070,B32070,B32034,06:59,06:59,17:04,2025-10-06,2025-10-06,0,10h 5m,987F1D1D75EB8E83,2883E1278A627196,2,Arrival times within ±0 minutes,"(casual, Boylston St at Jersey St -> Smith St at Parker St, ~418)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_casual_Beacon St at Washington / Kirkland~Beacon St at Washington / Kirkland,HIGH,Matched Outbound + Return Journey,casual,S32003,S32003,S32003,S32003,13:13,13:13,18:43,2025-10-11,2025-10-11,0,5h 30m,E03FE249D65E1BCB,28A8FD55BE418447,2,Arrival times within ±1 minutes,"(casual, Beacon St at Washington / Kirkland -> Beacon St at Washington / Kirkland, ~792)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Conway Park - Somerville Avenue~Beacon St at Washington / Kirkland,HIGH,Matched Outbound + Return Journey,member,S32004,S32003,S32003,S32004,09:59,09:59,15:58,2025-10-11,2025-10-11,0,5h 59m,56AE1755DD628B05,2EE33E631C55265B,2,Arrival times within ±0 minutes,"(member, Conway Park - Somerville Avenue -> Beacon St at Washington / Kirkland, ~598)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_casual_South Boston Library - 646 E Broadway~W Broadway at Dorchester St,HIGH,Matched Outbound + Return Journey,casual,C32017,C32016,C32016,C32017,00:23,00:23,21:36,2025-10-04,2025-10-04,0,21h 13m,4721223A12F3F4A8,0B7811CC50862212,2,Arrival times within ±0 minutes,"(casual, South Boston Library - 646 E Broadway -> W Broadway at Dorchester St, ~22)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Seaport Blvd at Sleeper St~W Broadway at Dorchester St,HIGH,Matched Outbound + Return Journey,member,C32036,C32016,C32016,C32036,11:47,11:47,20:13,2025-10-25,2025-10-25,0,8h 26m,0892BE4EF69EB8F2,89271BC298EDE016,2,Arrival times within ±1 minutes,"(member, Seaport Blvd at Sleeper St -> W Broadway at Dorchester St, ~706)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,3
COMMUTER_member_Community Path at Cedar Street~Gilman Square T at Medford St,HIGH,Matched Outbound + Return Journey,member,S32022,S32046,S32046,S32022,14:54,14:54,20:05,2025-10-04,2025-10-04,0,5h 11m,818037746E2C2D94,46CB20C8FFBD2296,2,Arrival times within ±0 minutes,"(member, Community Path at Cedar Street -> Gilman Square T at Medford St, ~894)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,4,4,4
COMMUTER_member_699 Mt Auburn St~Newton Highlands T,HIGH,Matched Outbound + Return Journey,member,M32054,N32010,N32010,M32054,08:07,08:07,17:18,2025-10-27,2025-10-27,0,9h 11m,ED61E8059048F867,BC528228183B45AC,2,Arrival times within ±1 minutes,"(member, 699 Mt Auburn St -> Newton Highlands T, ~486)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,7,9,10,10
COMMUTER_casual_Gore Street at Lambert Street~Broad Canal Way at Third Street,HIGH,Matched Outbound + Return Journey,casual,M32081,M32082,M32082,M32081,10:19,10:19,17:47,2025-10-02,2025-10-02,0,7h 28m,AFC85ECA9772D013,1642D235D6BD365D,2,Arrival times within ±0 minutes,"(casual, Gore Street at Lambert Street -> Broad Canal Way at Third Street, ~618)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Sennott Park Broadway at Norfolk Street~Broad Canal Way at Third Street,HIGH,Matched Outbound + Return Journey,member,M32063,M32082,M32082,M32063,11:29,11:29,17:45,2025-10-31,2025-10-31,0,6h 16m,83BE131A73F7AE52,ACA7621745E13DC4,2,Arrival times within ±1 minutes,"(member, Sennott Park Broadway at Norfolk Street -> Broad Canal Way at Third Street, ~688)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,3
COMMUTER_member_Somerville City Hall Annex~Hayes Square - Vine St at Moulton St,HIGH,Matched Outbound + Return Journey,member,S32036,D32026,D32026,S32036,08:29,08:29,18:12,2025-10-15,2025-10-15,0,9h 43m,CB618AA08BDDEDB1,F4346CA1B2DAACAF,2,Arrival times within ±0 minutes,"(member, Somerville City Hall Annex -> Hayes Square - Vine St at Moulton St, ~508)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,5,7,5
COMMUTER_member_Cross St at Hanover St~Pearl St at Milk St,HIGH,Matched Outbound + Return Journey,member,D32010,D32044,D32044,D32010,07:47,07:47,17:47,2025-10-20,2025-10-20,0,10h 0m,B84BD1032781CD3A,65B0E68088EA6AFA,2,Arrival times within ±1 minutes,"(member, Cross St at Hanover St -> Pearl St at Milk St, ~466)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,3
COMMUTER_member_Park Street T Stop - Tremont St at Park St~Pearl St at Milk St,HIGH,Matched Outbound + Return Journey,member,B32068,D32044,D32044,B32068,07:26,07:26,16:53,2025-10-27,2025-10-27,0,9h 27m,FF3CCFB18CC8F374,95319AC38053E0C3,2,Arrival times within ±1 minutes,"(member, Park Street T Stop - Tremont St at Park St -> Pearl St at Milk St, ~446)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,4,4
COMMUTER_member_Seaport Blvd at Sleeper St~Pearl St at Milk St,HIGH,Matched Outbound + Return Journey,member,C32036,D32044,D32044,C32036,07:32,07:32,12:16,2025-10-27,2025-10-27,0,4h 44m,E0BB16C5D4C09E09,E9AF94003E3DEDBA,2,Arrival times within ±0 minutes,"(member, Seaport Blvd at Sleeper St -> Pearl St at Milk St, ~452)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,6
COMMUTER_member_MIT Vassar St~Broad Canal Way at Third Street,HIGH,Matched Outbound + Return Journey,member,M32042,M32082,M32082,M32042,08:40,08:40,23:52,2025-10-07,2025-10-07,0,15h 12m,63812AB8D9001056,64CD0F769D0B8EEA,2,Arrival times within ±0 minutes,"(member, MIT Vassar St -> Broad Canal Way at Third Street, ~520)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Canal St at Causeway St~Pearl St at Milk St,HIGH,Matched Outbound + Return Journey,member,A32046,D32044,D32044,A32046,07:31,07:31,16:38,2025-10-14,2025-10-14,0,9h 7m,51C7048B41EA7073,639D123BD481857E,2,Arrival times within ±0 minutes,"(member, Canal St at Causeway St -> Pearl St at Milk St, ~450)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,3,4
COMMUTER_casual_Shetland Park - Congress at Peabody St~Salem Willows Park,HIGH,Matched Outbound + Return Journey,casual,T32003,T32002,T32002,T32003,09:44,09:44,14:36,2025-10-25,2025-10-25,0,4h 52m,D5772CCCBA96639D,A4AC28784FDC63B7,2,Arrival times within ±0 minutes,"(casual, Shetland Park - Congress at Peabody St -> Salem Willows Park, ~584)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,6,6,6,6
COMMUTER_member_Massachusetts Ave at Columbus Ave~Pearl St at Milk St,HIGH,Matched Outbound + Return Journey,member,C32004,D32044,D32044,C32004,08:36,08:36,17:01,2025-10-20,2025-10-20,0,8h 25m,1D78BFE5C9AA4E24,232B9313193B2703,2,Arrival times within ±0 minutes,"(member, Massachusetts Ave at Columbus Ave -> Pearl St at Milk St, ~516)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,3,3
COMMUTER_member_Moore Youth Center~Somerville Hospital,HIGH,Matched Outbound + Return Journey,member,M32089,S32052,S32052,M32089,06:41,06:41,17:01,2025-10-06,2025-10-06,0,10h 20m,BD285F6FE01A220E,443747B05C5BFE45,2,Arrival times within ±1 minutes,"(member, Moore Youth Center -> Somerville Hospital, ~400)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,4,2,4
COMMUTER_member_MIT Pacific St at Purrington St~Broad Canal Way at Third Street,HIGH,Matched Outbound + Return Journey,member,M32041,M32082,M32082,M32041,16:55,16:55,22:19,2025-10-01,2025-10-01,0,5h 24m,7A5FCE9776D76FE1,24DC7D0FFADD8469,2,Arrival times within ±0 minutes,"(member, MIT Pacific St at Purrington St -> Broad Canal Way at Third Street, ~1014)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Salem Ferry Landing~Salem Willows Park,HIGH,Matched Outbound + Return Journey,member,T32001,T32002,T32002,T32001,12:54,12:54,20:56,2025-10-31,2025-10-31,0,8h 2m,5A42CBEE698406D5,BB73E0F4339C6C6B,2,Arrival times within ±1 minutes,"(member, Salem Ferry Landing -> Salem Willows Park, ~774)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,2
COMMUTER_member_Geiger Gibson Community Health Center~Geiger Gibson Community Health Center,HIGH,Matched Outbound + Return Journey,member,C32090,C32090,C32090,C32090,10:35,10:35,17:08,2025-10-03,2025-10-03,0,6h 33m,FD4DB025976BFF13,D88786DAB839DAEE,2,Arrival times within ±0 minutes,"(member, Geiger Gibson Community Health Center -> Geiger Gibson Community Health Center, ~634)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,3
COMMUTER_member_Beacon at Walnut~Washington St at Walnut St,HIGH,Matched Outbound + Return Journey,member,N32012,N32014,N32014,N32012,07:49,07:49,17:20,2025-10-07,2025-10-07,0,9h 31m,0AC933DA1FB81F31,E8E620CDF1750408,2,Arrival times within ±0 minutes,"(member, Beacon at Walnut -> Washington St at Walnut St, ~468)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,6,6
COMMUTER_member_State Street at Channel Center~Purchase St at Pearl St,HIGH,Matched Outbound + Return Journey,member,C32024,A32026,A32026,C32024,08:05,08:05,16:55,2025-10-27,2025-10-27,0,8h 50m,C80DBC49E40A4CA8,6C45D9D1A0D3ED15,2,Arrival times within ±1 minutes,"(member, State Street at Channel Center -> Purchase St at Pearl St, ~484)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,5,7,9,10
COMMUTER_member_Lewis Wharf at Atlantic Ave~Watermark Seaport - Boston Wharf Rd at Seaport Blvd,HIGH,Matched Outbound + Return Journey,member,D32006,C32034,C32034,D32006,07:16,07:16,16:35,2025-10-17,2025-10-17,0,9h 19m,9FE0427E3319038D,2FE690C1D92085EE,2,Arrival times within ±0 minutes,"(member, Lewis Wharf at Atlantic Ave -> Watermark Seaport - Boston Wharf Rd at Seaport Blvd, ~436)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,7,8,10,8
COMMUTER_member_State Street at Channel Center~Watermark Seaport - Boston Wharf Rd at Seaport Blvd,HIGH,Matched Outbound + Return Journey,member,C32024,C32034,C32034,C32024,08:24,08:24,16:47,2025-10-07,2025-10-07,0,8h 23m,EF3E8552E7CB87AA,3E55C6B1B1DB9F5F,2,Arrival times within ±1 minutes,"(member, State Street at Channel Center -> Watermark Seaport - Boston Wharf Rd at Seaport Blvd, ~504)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,5,6,5
COMMUTER_casual_Surface Rd at State Street~Watermark Seaport - Boston Wharf Rd at Seaport Blvd,HIGH,Matched Outbound + Return Journey,casual,A32067,C32034,C32034,A32067,14:14,14:14,19:17,2025-10-05,2025-10-05,0,5h 3m,64A2389E49C77274,E736339271A0462B,2,Arrival times within ±1 minutes,"(casual, Surface Rd at State Street -> Watermark Seaport - Boston Wharf Rd at Seaport Blvd, ~854)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,1,2
COMMUTER_member_W Broadway at D St~Purchase St at Pearl St,HIGH,Matched Outbound + Return Journey,member,C32029,A32026,A32026,C32029,08:52,08:52,17:59,2025-10-23,2025-10-23,0,9h 7m,A3F6131AA7424F31,D708DED21C45D7C7,2,Arrival times within ±1 minutes,"(member, W Broadway at D St -> Purchase St at Pearl St, ~532)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,3,3
COMMUTER_casual_W Broadway at D St~Purchase St at Pearl St,HIGH,Matched Outbound + Return Journey,casual,C32029,A32026,A32026,C32029,08:18,08:18,19:13,2025-10-02,2025-10-02,0,10h 55m,A0BC4900518D6BD3,15AABA8CA08F4873,2,Arrival times within ±1 minutes,"(casual, W Broadway at D St -> Purchase St at Pearl St, ~498)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,6,7,7,8
COMMUTER_member_Seaport Blvd at Sleeper St~Watermark Seaport - Boston Wharf Rd at Seaport Blvd,HIGH,Matched Outbound + Return Journey,member,C32036,C32034,C32034,C32036,06:43,06:43,14:03,2025-10-03,2025-10-03,0,7h 20m,AC79106DDD691704,A21AED9958E94C77,2,Arrival times within ±1 minutes,"(member, Seaport Blvd at Sleeper St -> Watermark Seaport - Boston Wharf Rd at Seaport Blvd, ~402)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,4,3,5
COMMUTER_member_South Station - 700 Atlantic Ave~645 Summer St,HIGH,Matched Outbound + Return Journey,member,A32010,C32091,C32091,A32010,08:35,08:35,17:28,2025-10-16,2025-10-16,0,8h 53m,29BDEA581723DD4E,018D8929A462F4F3,2,Arrival times within ±1 minutes,"(member, South Station - 700 Atlantic Ave -> 645 Summer St, ~514)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,6,7,6
COMMUTER_member_Cross St at Hanover St~Watermark Seaport - Boston Wharf Rd at Seaport Blvd,HIGH,Matched Outbound + Return Journey,member,D32010,C32034,C32034,D32010,08:14,08:14,13:53,2025-10-16,2025-10-16,0,5h 39m,9043AEA4B1A1779C,B6C30004FCAB0135,2,Arrival times within ±0 minutes,"(member, Cross St at Hanover St -> Watermark Seaport - Boston Wharf Rd at Seaport Blvd, ~494)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Canal St at Causeway St~Watermark Seaport - Boston Wharf Rd at Seaport Blvd,HIGH,Matched Outbound + Return Journey,member,A32046,C32034,C32034,A32046,07:18,07:18,17:19,2025-10-09,2025-10-09,0,10h 1m,FB59E6AE886AD157,C69C876457F322B1,2,Arrival times within ±0 minutes,"(member, Canal St at Causeway St -> Watermark Seaport - Boston Wharf Rd at Seaport Blvd, ~438)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,9,5
COMMUTER_member_Stuart St at Berkeley St~Purchase St at Pearl St,HIGH,Matched Outbound + Return Journey,member,D32049,A32026,A32026,D32049,06:59,06:59,16:53,2025-10-28,2025-10-28,0,9h 54m,53DC004E8F890718,4EA402831D28AD7F,2,Arrival times within ±0 minutes,"(member, Stuart St at Berkeley St -> Purchase St at Pearl St, ~418)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,4,4
COMMUTER_member_Broadway T Stop~Watermark Seaport - Boston Wharf Rd at Seaport Blvd,HIGH,Matched Outbound + Return Journey,member,C32053,C32034,C32034,C32053,08:10,08:10,17:34,2025-10-01,2025-10-01,0,9h 24m,AAF283FC352DD9CB,BFA8598A93AAFD78,2,Arrival times within ±1 minutes,"(member, Broadway T Stop -> Watermark Seaport - Boston Wharf Rd at Seaport Blvd, ~490)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,4,3,5
COMMUTER_member_Aquarium T Stop - 200 Atlantic Ave~Watermark Seaport - Boston Wharf Rd at Seaport Blvd,HIGH,Matched Outbound + Return Journey,member,B32004,C32034,C32034,B32004,06:34,06:34,10:39,2025-10-01,2025-10-01,0,4h 5m,C79D9B89A8840F60,57E9C9AFF26B3337,2,Arrival times within ±0 minutes,"(member, Aquarium T Stop - 200 Atlantic Ave -> Watermark Seaport - Boston Wharf Rd at Seaport Blvd, ~394)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,5,7,5
COMMUTER_member_South Boston Library - 646 E Broadway~Watermark Seaport - Boston Wharf Rd at Seaport Blvd,HIGH,Matched Outbound + Return Journey,member,C32017,C32034,C32034,C32017,10:17,10:17,19:35,2025-10-11,2025-10-11,0,9h 18m,EFC07F60140AF47A,6929D77C604DA687,2,Arrival times within ±1 minutes,"(member, South Boston Library - 646 E Broadway -> Watermark Seaport - Boston Wharf Rd at Seaport Blvd, ~616)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_casual_South Boston Library - 646 E Broadway~Watermark Seaport - Boston Wharf Rd at Seaport Blvd,HIGH,Matched Outbound + Return Journey,casual,C32017,C32034,C32034,C32017,10:58,10:58,17:41,2025-10-05,2025-10-05,0,6h 43m,A2D9A33220791D7A,B371307600642928,2,Arrival times within ±0 minutes,"(casual, South Boston Library - 646 E Broadway -> Watermark Seaport - Boston Wharf Rd at Seaport Blvd, ~658)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Harrison Ave at Mullins Way~Purchase St at Pearl St,HIGH,Matched Outbound + Return Journey,member,C32057,A32026,A32026,C32057,09:27,09:27,17:27,2025-10-27,2025-10-27,0,8h 0m,FC14CEE2FDD7D6A4,EF05C25CFAB3310D,2,Arrival times within ±1 minutes,"(member, Harrison Ave at Mullins Way -> Purchase St at Pearl St, ~566)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,4,4,6
COMMUTER_member_Valenti Way at Haverhill St~Watermark Seaport - Boston Wharf Rd at Seaport Blvd,HIGH,Matched Outbound + Return Journey,member,A32053,C32034,C32034,A32053,07:03,07:03,14:33,2025-10-15,2025-10-15,0,7h 30m,F225D73A39FC2BDE,0B0D56F4F567B331,2,Arrival times within ±1 minutes,"(member, Valenti Way at Haverhill St -> Watermark Seaport - Boston Wharf Rd at Seaport Blvd, ~422)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,6,7,7
COMMUTER_member_Valenti Way at Haverhill St~Purchase St at Pearl St,HIGH,Matched Outbound + Return Journey,member,A32053,A32026,A32026,A32053,08:04,08:04,16:03,2025-10-27,2025-10-27,0,7h 59m,5A79591A272E0708,9714C56C30B2FCE3,2,Arrival times within ±1 minutes,"(member, Valenti Way at Haverhill St -> Purchase St at Pearl St, ~484)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,2
COMMUTER_member_Union Square Station~40 Thorndike St,HIGH,Matched Outbound + Return Journey,member,S32054,M32094,M32094,S32054,07:30,07:30,19:36,2025-10-27,2025-10-27,0,12h 6m,E152F7CEE68007CB,0D512842CFD52C6F,2,Arrival times within ±0 minutes,"(member, Union Square Station -> 40 Thorndike St, ~450)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,4,4,4
COMMUTER_member_Harrison Ave at E. Dedham St~Boylston St at Berkeley St,HIGH,Matched Outbound + Return Journey,member,C32093,D32013,D32013,C32093,08:36,08:36,17:18,2025-10-29,2025-10-29,0,8h 42m,DBA51776FAFA4216,DDC59BFCEF01E96F,2,Arrival times within ±1 minutes,"(member, Harrison Ave at E. Dedham St -> Boylston St at Berkeley St, ~516)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,4,4
COMMUTER_member_Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St~Harvard University Gund Hall at Quincy St / Kirkland St,HIGH,Matched Outbound + Return Journey,member,M32023,M32021,M32021,M32023,08:00,08:00,13:00,2025-10-06,2025-10-06,0,5h 0m,14945FD05DAA1C2C,8E05B7A331B23D71,2,Arrival times within ±0 minutes,"(member, Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St -> Harvard University Gund Hall at Quincy St / Kirkland St, ~480)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,3,3
COMMUTER_member_Congress St at Northern Ave~Boylston St at Berkeley St,HIGH,Matched Outbound + Return Journey,member,C32032,D32013,D32013,C32032,06:44,06:44,17:02,2025-10-16,2025-10-16,0,10h 18m,CDB75BAAA5E446C0,6A5A5173905E94D6,2,Arrival times within ±1 minutes,"(member, Congress St at Northern Ave -> Boylston St at Berkeley St, ~404)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,3
COMMUTER_casual_Revere Beach - Markey Footbridge~Revere Beach - Markey Footbridge,HIGH,Matched Outbound + Return Journey,casual,R32009,R32009,R32009,R32009,16:31,16:31,21:43,2025-10-06,2025-10-06,0,5h 12m,D9F78E05AE2B1837,E598E5C11C506770,2,Arrival times within ±0 minutes,"(casual, Revere Beach - Markey Footbridge -> Revere Beach - Markey Footbridge, ~990)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Harvard University River Houses at DeWolfe St / Cowperthwaite St~Harvard University Gund Hall at Quincy St / Kirkland St,HIGH,Matched Outbound + Return Journey,member,M32038,M32021,M32021,M32038,08:43,08:43,12:48,2025-10-29,2025-10-29,0,4h 5m,C1A6F8A60B65264B,75557338B82B30A4,2,Arrival times within ±1 minutes,"(member, Harvard University River Houses at DeWolfe St / Cowperthwaite St -> Harvard University Gund Hall at Quincy St / Kirkland St, ~522)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,8,4,14
COMMUTER_member_Landmark Center - Brookline Ave at Park Dr~Fenway at Forsyth Way,HIGH,Matched Outbound + Return Journey,member,B32015,B32009,B32009,B32015,10:25,10:25,19:11,2025-10-16,2025-10-16,0,8h 46m,9CE4445268242346,089DE7C32BD0EAD3,2,Arrival times within ±1 minutes,"(member, Landmark Center - Brookline Ave at Park Dr -> Fenway at Forsyth Way, ~624)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,3
COMMUTER_member_Washington St at Waltham St~Boylston St at Berkeley St,HIGH,Matched Outbound + Return Journey,member,D32002,D32013,D32013,D32002,07:50,07:50,16:31,2025-10-23,2025-10-23,0,8h 41m,78FD502A546C5C18,1D989863CBDD9DA5,2,Arrival times within ±1 minutes,"(member, Washington St at Waltham St -> Boylston St at Berkeley St, ~470)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,3
